BDGB_ShiXinZhuang2100MERF_2,127.778855.178,是
BDGB_ShiXinZhuang2100MERF_3,127.778855.179,是
BDGB_ShiXinZhuang2100MERF_1,127.778855.177,是
BDGB_SiShuiYing2100MERF_1,127.778944.177,是
BDGB_SiShuiYing2100MERF_3,127.778944.179,是
BDGB_SiShuiYing2100MERF_2,127.778944.178,是
BDGB_SiZhuangYingYeBu2100MERF_2,127.778878.178,是
BDGB_SiZhuangYingYeBu2100MERF_3,127.778878.179,是
BDGB_SiZhuangYingYeBu2100MERF_1,127.778878.177,是
BDGB_SizhuangZhen2100MERF_1,127.778894.177,是
BDGB_SizhuangZhen2100MERF_2,127.778894.178,是
BDGB_SizhuangZhen2100MERF_3,127.778894.179,是
BDGB_SiZhuangZhenXiNan_ZT2100MERF_2,127.778780.178,是
BDGB_SiZhuangZhenXiNan_ZT2100MERF_1,127.778780.177,是
BDGB_SongJiaZhuang_TieTa2100MERF_1,127.778830.177,是
BDGB_SongJiaZhuang_TieTa2100MERF_2,127.778830.178,是
BDGB_SongXinZhuangKe2100MERF_1,127.778857.177,是
BDGB_SongXinZhuangKe2100MERF_3,127.778857.179,是
BDGB_SongXinZhuangKe2100MERF_2,127.778857.178,是
BDGB_SongYuChi2100MERF_3,127.778815.179,是
BDGB_SongYuChi2100MERF_2,127.778815.178,是
BDGB_SongYuChi2100MERF_1,127.778815.177,是
BDGB_SunMaiZhuangCunXi_YD2100MERF_1,127.778904.177,是
BDGB_SunMaiZhuangCunXi_YD2100MERF_3,127.778904.179,是
BDGB_SunMaiZhuangCunXi_YD2100MERF_2,127.778904.178,是
BDGB_SunManSa1_ZhongTuo2100MERF_1,127.778759.177,是
BDGB_SunManSa1_ZhongTuo2100MERF_3,127.778759.179,是
BDGB_SunManSa1_ZhongTuo2100MERF_2,127.778759.178,是
BDGB_SunManSa2100MERF_1,127.778933.177,是
BDGB_SunManSa2100MERF_2,127.778933.178,是
BDGB_SunManSa2100MERF_3,127.778933.179,是
BDGB_TaiPingZhuangDong2100MERF_1,127.778939.177,是
BDGB_TaiPingZhuangDong2100MERF_2,127.778939.178,是
BDGB_TaiZhongWangCun2100MERF_2,127.778842.178,是
BDGB_TaiZhongWangCun2100MERF_3,127.778842.179,是
BDGB_TaiZhongWangCun2100MERF_1,127.778842.177,是
BDGB_TangJiaYingCun2100MERF_1,127.778836.177,是
BDGB_TangJiaYingCun2100MERF_2,127.778836.178,是
BDGB_TangJiaYingCun2100MERF_3,127.778836.179,是
BDGB_TaoJiaYing_DX2100MERF_3,127.778905.179,是
BDGB_TaoJiaYing_DX2100MERF_2,127.778905.178,是
BDGB_TaoJiaYing_DX2100MERF_1,127.778905.177,是
BDGB_TianHaoZhuangCunXi2100MERF_1,127.778906.177,是
BDGB_TianHaoZhuangCunXi2100MERF_2,127.778906.178,是
BDGB_TianHaoZhuangCunXi2100MERF_3,127.778906.179,是
BDGB_TianYiTunXi2100MERF_2,127.778920.178,是
BDGB_TianYiTunXi2100MERF_3,127.778920.179,是
BDGB_TianYiTunXi2100MERF_1,127.778920.177,是
BDGB_WangJiaYing_YD2100MERF_2,127.778871.178,是
BDGB_WangJiaYing_YD2100MERF_3,127.778871.179,是
BDGB_WangJiaYing_YD2100MERF_1,127.778871.177,是
BDGB_XiaoChenZhuangCun2100MERF_2,127.778809.178,是
BDGB_XiaoChenZhuangCun2100MERF_1,127.778809.177,是
BDGB_XiaoChenZhuangCun2100MERF_3,127.778809.179,是
BDGB_XiaoGuanYing_DX2100MERF_1,127.778826.177,是
BDGB_XiaoGuanYing_DX2100MERF_2,127.778826.178,是
BDGB_XiaoGuanYing_DX2100MERF_3,127.778826.179,是
BDGB_XiaoHanCun2100MERF_3,127.778831.179,是
BDGB_XiaoHanCun2100MERF_1,127.778831.177,是
BDGB_XiaoHanCun2100MERF_2,127.778831.178,是
BDGB_XiaoQingZhong2100MERF_1,127.778837.177,是
BDGB_XiaoQingZhong2100MERF_2,127.778837.178,是
BDGB_XiaoQingZhong2100MERF_3,127.778837.179,是
BDGB_XiaoShiCun2100MERF_1,127.778846.177,是
BDGB_XiaoShiCun2100MERF_3,127.778846.179,是
BDGB_XiaoShiCun2100MERF_2,127.778846.178,是
BDGB_XiaoShiLiPu_YD2100MERF_1,127.778811.177,是
BDGB_XiaoShiLiPu_YD2100MERF_3,127.778811.179,是
BDGB_XiaoShiLiPu_YD2100MERF_2,127.778811.178,是
BDGB_XiaoWangCun2100MERF_2,127.778767.178,是
BDGB_XiaoWangCun2100MERF_1,127.778767.177,是
BDGB_XiCaiYuan2100MERF_3,127.778856.179,是
BDGB_XiCaiYuan2100MERF_1,127.778856.177,是
BDGB_XiCaiYuan2100MERF_2,127.778856.178,是
BDGB_XieJiaYingCunBei2100MERF_1,127.778845.177,是
BDGB_XieJiaZhuang2100MERF_3,127.778847.179,是
BDGB_XieJiaZhuang2100MERF_2,127.778847.178,是
BDGB_XieJiaZhuang2100MERF_1,127.778847.177,是
BDGB_XiFaShang_YD2100MERF_2,127.778829.178,是
BDGB_XiFaShang_YD2100MERF_1,127.778829.177,是
BDGB_XiFaShang_YD2100MERF_3,127.778829.179,是
BDGB_XiMengLiangYing2100MERF_1,127.778819.177,是
BDGB_XiMengLiangYing2100MERF_2,127.778819.178,是
BDGB_XinCheng2100MERF_1,127.778804.49,是
BDGB_XinCheng2100MERF_3,127.778804.51,否
BDGB_XinCheng2100MERF_2,127.778804.50,是
BDGB_XinChengRenHeZhuang2100MERF_1,127.778810.177,是
BDGB_XinChengRenHeZhuang2100MERF_3,127.778810.179,是
BDGB_XinChengRenHeZhuang2100MERF_2,127.778810.178,是
BDGB_XinChengZhenXi2100MERF_2,127.778960.178,是
BDGB_XinChengZhenXi2100MERF_3,127.778960.179,是
BDGB_XinChengZhenXi2100MERF_1,127.778960.177,是
BDGB_XinCun2100MERF_1,127.778868.177,是
BDGB_XinCun2100MERF_2,127.778868.178,是
BDGB_XinCun2100MERF_3,127.778868.179,是
BDGB_XinFaDiXingFuC25HL2100MERF_1,127.142169.177,是
BDGB_XingFuYingCunXi2100MERF_2,127.778877.178,是
BDGB_XingFuYingCunXi2100MERF_1,127.778877.177,是
BDGB_XingLongZhuangCX_YD2100MERF_3,127.778952.179,是
BDGB_XingLongZhuangCX_YD2100MERF_1,127.778952.177,是
BDGB_XingLongZhuangCX_YD2100MERF_2,127.778952.178,是
BDGB_XiNiangZhuang2100MERF_3,127.778925.179,是
BDGB_XiNiangZhuang2100MERF_1,127.778925.177,是
BDGB_XiNiangZhuang2100MERF_2,127.778925.178,是
BDGB_XinLiZhuang2100MERF_3,127.778957.179,是
BDGB_XinLiZhuang2100MERF_1,127.778957.177,是
BDGB_XinLiZhuang2100MERF_2,127.778957.178,是
BDGB_XinLiZhuangDongNan2100MERF_1,127.778954.177,是
BDGB_XinLiZhuangDongNan2100MERF_2,127.778954.178,是
BDGB_XinQiao2100MERF_3,127.778808.179,是
BDGB_XinQiao2100MERF_1,127.778808.177,是
BDGB_XinQiao2100MERF_2,127.778808.178,是
BDGB_XiWeiTun2100MERF_1,127.778921.177,是
BDGB_XiWeiTun2100MERF_3,127.778921.179,是
BDGB_XiWeiTun2100MERF_2,127.778921.178,是
BDGB_XiYiHeZhuang2100MERF_2,127.778820.178,是
BDGB_XiYiHeZhuang2100MERF_3,127.778820.179,是
BDGB_XiYiHeZhuang2100MERF_1,127.778820.177,是
BDGB_XuLongYeYaMiFJC_DX2100MERF_2,127.778885.178,是
BDGB_XuLongYeYaMiFJC_DX2100MERF_1,127.778885.177,是
BDGB_XuLongYeYaMiFJC_DX2100MERF_3,127.778885.179,是
BDGB_XuZhuangDong2100MERF_2,127.778827.178,是
BDGB_XuZhuangDong2100MERF_1,127.778827.177,是
BDGB_XuZhuangDong2100MERF_3,127.778827.179,是
BDGB_YangManSa2100MERF_1,127.778934.177,是
BDGB_YangManSa2100MERF_3,127.778934.179,是
BDGB_YangManSa2100MERF_2,127.778934.178,是
BDGB_YanShiFaCun2100MERF_1,127.778823.177,是
BDGB_YanShiFaCun2100MERF_3,127.778823.179,是
BDGB_YanShiFaCun2100MERF_2,127.778823.178,是
BDGB_YiJinDian2100MERF_3,127.778910.179,是
BDGB_YiJinDian2100MERF_2,127.778910.178,是
BDGB_YiJinDian2100MERF_1,127.778910.177,是
BDGB_YouZhuangZi_YD2100MERF_1,127.778924.177,是
BDGB_YouZhuangZi_YD2100MERF_3,127.778924.179,是
BDGB_YouZhuangZi_YD2100MERF_2,127.778924.178,是
BDGB_YuanJiaYingCun2100MERF_1,127.778872.177,是
BDGB_YuanJiaYingCun2100MERF_3,127.778872.179,是
BDGB_YuanJiaYingCun2100MERF_2,127.778872.178,是
BDGB_ZhangBenYing2100MERF_3,127.778862.179,是
BDGB_ZhangBenYing2100MERF_1,127.778862.177,是
BDGB_ZhangBenYing2100MERF_2,127.778862.178,是
BDGB_ZhangLiuZhuang2100MERF_1,127.778907.177,是
BDGB_ZhangLiuZhuang2100MERF_3,127.778907.179,是
BDGB_ZhangLiuZhuang2100MERF_2,127.778907.178,是
BDGB_ZhaoXinZhuang2100MERF_3,127.778813.179,是
BDGB_ZhaoXinZhuang2100MERF_1,127.778813.177,是
BDGB_ZhaoXinZhuang2100MERF_2,127.778813.178,是
BDGB_ZhuJiaZhuang_TieTa2100MERF_1,127.778888.177,是
BDGB_ZhuJiaZhuang_TieTa2100MERF_2,127.778888.178,是
BDGB_ZhuJiaZhuang_TieTa2100MERF_3,127.778888.179,是
BDGB_ZhuPiYing_YD2100MERF_1,127.778874.177,是
BDGB_ZhuPiYing_YD2100MERF_2,127.778874.178,是
BDGB_ZhuPiYing_YD2100MERF_3,127.778874.179,是
BDZZ_107XiGaoCun2100MERF_2,127.778800.178,是
BDZZ_107XiGaoCun2100MERF_1,127.778800.177,是
BDZZ_BaiChiGan_DX2100MERF_2,127.779013.178,是
BDZZ_BaiChiGan_DX2100MERF_3,127.779013.179,是
BDZZ_BaiChiGan_DX2100MERF_1,127.779013.177,是
BDZZ_BaiJiaZhuang2100MERF_2,127.779087.178,是
BDZZ_BaiJiaZhuang2100MERF_1,127.779087.177,是
BDZZ_BaiMaZhuang_ZhongTuo2100MERF_2,127.779088.178,是
BDZZ_BaiMaZhuang_ZhongTuo2100MERF_1,127.779088.177,是
BDZZ_BaiMaZhuang_ZhongTuo2100MERF_3,127.779088.179,是
BDZZ_BanBiDian2100MERF_3,127.778992.179,是
BDZZ_BanBiDian2100MERF_1,127.778992.177,是
BDZZ_BanBiDian2100MERF_2,127.778992.178,是
BDZZ_BaoAnZhuang2100MERF_1,127.778973.177,是
BDZZ_BaoAnZhuang2100MERF_2,127.778973.178,是
BDZZ_BaoAnZhuang2100MERF_3,127.778973.179,是
BDZZ_Bei22100MERF_2,127.779015.178,是
BDZZ_Bei22100MERF_3,127.779015.179,是
BDZZ_Bei22100MERF_1,127.779015.177,是
BDZZ_BeiCai2100MERF_3,127.779089.179,是
BDZZ_BeiCai2100MERF_1,127.779089.177,是
BDZZ_BeiCai2100MERF_2,127.779089.178,是
BDZZ_BeiDi2100MERF_3,127.779016.179,是
BDZZ_BeiDi2100MERF_2,127.779016.178,是
BDZZ_BeiDi2100MERF_1,127.779016.177,是
BDZZ_BeiHengQi2100MERF_1,127.778977.177,是
BDZZ_BeiHengQi2100MERF_3,127.778977.179,是
BDZZ_BeiHengQi2100MERF_2,127.778977.178,是
BDZZ_BeiLiangGou2100MERF_2,127.779001.178,是
BDZZ_BeiLiangGou2100MERF_3,127.779001.179,是
BDZZ_BeiLiangGou2100MERF_1,127.779001.177,是
BDZZ_BeiLuPo2100MERF_1,127.778994.177,是
BDZZ_BeiLuPo2100MERF_2,127.778994.178,是
BDZZ_BeiLuPo2100MERF_3,127.778994.179,是
BDZZ_BeiSanJiaDian2100MERF_3,127.779090.179,是
BDZZ_BeiSanJiaDian2100MERF_1,127.779090.177,是
BDZZ_BeiSanJiaDian2100MERF_2,127.779090.178,是
BDZZ_BeiWu2100MERF_1,127.778792.177,是
BDZZ_BeiWu2100MERF_2,127.778792.178,是
BDZZ_BeiWu2100MERF_3,127.778792.179,是
BDZZ_BeiWuCunBei2100MERF_1,127.778990.177,是
BDZZ_BeiXiangCun2100MERF_3,127.779092.179,是
BDZZ_BeiXiangCun2100MERF_2,127.779092.178,是
BDZZ_BeiXiangCun2100MERF_1,127.779092.177,是
BDZZ_BeiXiGuo_YD2100MERF_3,127.779091.179,是
BDZZ_BeiXiGuo_YD2100MERF_1,127.779091.177,是
BDZZ_BeiXiGuo_YD2100MERF_2,127.779091.178,是
BDZZ_BeiYi2100MERF_3,127.779093.179,是
BDZZ_BeiYi2100MERF_2,127.779093.178,是
BDZZ_BeiYi2100MERF_1,127.779093.177,是
BDZZ_BeiZePan2100MERF_3,127.778974.179,是
BDZZ_BeiZePan2100MERF_1,127.778974.177,是
BDZZ_BeiZePan2100MERF_2,127.778974.178,是
BDZZ_BeiZePan_DX2100MERF_1,127.779094.177,是
BDZZ_BeiZePan_DX2100MERF_3,127.779094.179,是
BDZZ_BeiZePan_DX2100MERF_2,127.779094.178,是
BDZZ_BeiZiCun2100MERF_3,127.779046.179,是
BDZZ_BeiZiCun2100MERF_1,127.779046.177,是
BDZZ_BeiZiCun2100MERF_2,127.779046.178,是
BDZZ_BianGeZhuang_DX2100MERF_1,127.779066.177,是
BDZZ_BianGeZhuang_DX2100MERF_3,127.779066.179,是
BDZZ_BianGeZhuang_DX2100MERF_2,127.779066.178,是
BDZZ_BianGeZhuangEr2100MERF_3,127.779061.179,是
BDZZ_BianGeZhuangEr2100MERF_1,127.779061.177,是
BDZZ_BianGeZhuangEr2100MERF_2,127.779061.178,是
BDZZ_CangNiuTun2100MERF_3,127.779095.179,是
BDZZ_CangNiuTun2100MERF_2,127.779095.178,是
BDZZ_CangNiuTun2100MERF_1,127.779095.177,是
BDZZ_CangNiuTunNan2100MERF_2,127.779096.178,是
BDZZ_CangNiuTunNan2100MERF_1,127.779096.177,是
BDZZ_ChangAnCheng_YD2100MERF_2,127.779194.178,是
BDZZ_ChangAnCheng_YD2100MERF_1,127.779194.177,是
BDZZ_ChangCunBei2100MERF_1,127.779047.177,是
BDZZ_ChangCunBei2100MERF_2,127.779047.178,是
BDZZ_ChangCunBei2100MERF_3,127.779047.179,是
BDZZ_ChenJiaTun2100MERF_3,127.779025.179,是
BDZZ_ChenJiaTun2100MERF_2,127.779025.178,是
BDZZ_ChenJiaTun2100MERF_1,127.779025.177,是
BDZZ_CiCun2100MERF_2,127.778991.178,是
BDZZ_CiCun2100MERF_1,127.778991.177,是
BDZZ_CiCun2100MERF_3,127.778991.179,是
BDZZ_DaBaoZiCun_DX2100MERF_1,127.778966.177,是
BDZZ_DaBaoZiCun_DX2100MERF_2,127.778966.178,是
BDZZ_DaBaoZiCun_DX2100MERF_3,127.778966.179,是
BDZZ_DaBaoZiZhaoWangZh2100MERF_1,127.779097.177,是
BDZZ_DaBaoZiZhaoWangZh2100MERF_3,127.779097.179,是
BDZZ_DaBaoZiZhaoWangZh2100MERF_2,127.779097.178,是
BDZZ_DaLiu2100MERF_3,127.778980.179,是
BDZZ_DaLiu2100MERF_2,127.778980.178,是
BDZZ_DaLiu2100MERF_1,127.778980.177,是
BDZZ_DaLiuShuXi2100MERF_1,127.778981.177,是
BDZZ_DaLiuShuXi2100MERF_3,127.778981.179,是
BDZZ_DaLiuShuXi2100MERF_2,127.778981.178,是
BDZZ_DaLuoGeZhuang2100MERF_1,127.779098.177,是
BDZZ_DaLuoGeZhuang2100MERF_2,127.779098.178,是
BDZZ_DaLuoGeZhuang2100MERF_3,127.779098.179,是
BDZZ_DaMaCun2100MERF_1,127.779099.177,是
BDZZ_DaMaCun2100MERF_2,127.779099.178,是
BDZZ_DaMaCun2100MERF_3,127.779099.179,是
BDZZ_DaMaCunDong_ZhongTuo2100MERF_1,127.779100.177,是
BDZZ_DaMaCunDong_ZhongTuo2100MERF_3,127.779100.179,是
BDZZ_DaMaCunDong_ZhongTuo2100MERF_2,127.779100.178,是
BDZZ_DaShaoCun_YD2100MERF_2,127.779101.178,是
BDZZ_DaShaoCun_YD2100MERF_1,127.779101.177,是
BDZZ_DaShaoCun_YD2100MERF_3,127.779101.179,是
BDZZ_DaShuLouSangCunXi2100MERF_2,127.779102.178,是
BDZZ_DaShuLouSangCunXi2100MERF_3,127.779102.179,是
BDZZ_DaShuLouSangCunXi2100MERF_1,127.779102.177,是
BDZZ_DaTuanLiu2100MERF_1,127.779103.177,是
BDZZ_DaTuanLiu2100MERF_2,127.779103.178,是
BDZZ_DaTuanLiu2100MERF_3,127.779103.179,是
BDZZ_DaXingGeZhuang2100MERF_2,127.779053.178,是
BDZZ_DaXingGeZhuang2100MERF_3,127.779053.179,是
BDZZ_DaXingGeZhuang2100MERF_1,127.779053.177,是
BDZZ_DaXingZhuangCunXi2100MERF_2,127.778765.178,是
BDZZ_DaXingZhuangCunXi2100MERF_1,127.778765.177,是
BDZZ_DaYing2100MERF_1,127.779104.177,是
BDZZ_DaYing2100MERF_3,127.779104.179,是
BDZZ_DaYing2100MERF_2,127.779104.178,是
BDZZ_DiaoWo2100MERF_3,127.778982.179,是
BDZZ_DiaoWo2100MERF_1,127.778982.177,是
BDZZ_DiaoWo2100MERF_2,127.778982.178,是
BDZZ_DiaoWoXiang22100MERF_3,127.778983.179,是
BDZZ_DiaoWoXiang22100MERF_2,127.778983.178,是
BDZZ_DiaoWoXiang22100MERF_1,127.778983.177,是
BDZZ_DiaoWoZhiJu2100MERF_2,127.778984.178,是
BDZZ_DiaoWoZhiJu2100MERF_1,127.778984.177,是
BDZZ_DiaoWoZhiJu2100MERF_3,127.778984.179,是
BDZZ_DiJiaZhuang2100MERF_1,127.779191.177,是
BDZZ_DiJiaZhuang2100MERF_3,127.779191.179,是
BDZZ_DiJiaZhuang2100MERF_2,127.779191.178,是
BDZZ_DingJiangZhuangCun2100MERF_2,127.778770.178,是
BDZZ_DingJiangZhuangCun2100MERF_1,127.778770.177,是
BDZZ_DingJiangZhuangCun2100MERF_3,127.778770.179,是
BDZZ_DingJiangZhuang_DX2100MERF_3,127.779105.179,是
BDZZ_DingJiangZhuang_DX2100MERF_2,127.779105.178,是
BDZZ_DingJiangZhuang_DX2100MERF_1,127.779105.177,是
BDZZ_DingJiaZhuang_YD2100MERF_2,127.778986.178,是
BDZZ_DingJiaZhuang_YD2100MERF_1,127.778986.177,是
BDZZ_DingJiaZhuang_YD2100MERF_3,127.778986.179,是
BDZZ_DongChengFang22100MERF_1,127.778793.177,是
BDZZ_DongChengFang22100MERF_3,127.778793.179,是
BDZZ_DongChengFang22100MERF_2,127.778793.178,是
BDZZ_DongChengFang_DX2100MERF_3,127.779106.179,是
BDZZ_DongChengFang_DX2100MERF_2,127.779106.178,是
BDZZ_DongChengFang_DX2100MERF_1,127.779106.177,是
BDZZ_DongCi2100MERF_3,127.779204.179,是
BDZZ_DongCi2100MERF_2,127.779204.178,是
BDZZ_DongCi2100MERF_1,127.779204.177,是
BDZZ_DongDaXingZhuang2100MERF_1,127.779107.177,是
BDZZ_DongDaXingZhuang2100MERF_2,127.779107.178,是
BDZZ_DongDaXingZhuang2100MERF_3,127.779107.179,是
BDZZ_DongFeng2100MERF_2,127.779108.178,是
BDZZ_DongFeng2100MERF_1,127.779108.177,是
BDZZ_DongFeng2100MERF_3,127.779108.179,是
BDZZ_DongGuQiu_DX2100MERF_2,127.779048.178,是
BDZZ_DongGuQiu_DX2100MERF_1,127.779048.177,是
BDZZ_DongGuQiu_DX2100MERF_3,127.779048.179,是
BDZZ_DongLiuZhuang_YD2100MERF_1,127.779033.177,是
BDZZ_DongLiuZhuang_YD2100MERF_3,127.779033.179,是
BDZZ_DongLiuZhuang_YD2100MERF_2,127.779033.178,是
BDZZ_DongLuTouCun2100MERF_1,127.779017.177,是
BDZZ_DongLuTouCun2100MERF_3,127.779017.179,是
BDZZ_DongLuTouCun2100MERF_2,127.779017.178,是
BDZZ_DongTaiPingZhuang2100MERF_3,127.779032.179,是
BDZZ_DongTaiPingZhuang2100MERF_2,127.779032.178,是
BDZZ_DongTaiPingZhuang2100MERF_1,127.779032.177,是
BDZZ_DongTianChengCunBei2100MERF_3,127.779042.179,是
BDZZ_DongTianChengCunBei2100MERF_2,127.779042.178,是
BDZZ_DongTianChengCunBei2100MERF_1,127.779042.177,是
BDZZ_DongWeiTuo_YD2100MERF_1,127.779034.177,是
BDZZ_DongWeiTuo_YD2100MERF_3,127.779034.179,是
BDZZ_DongWeiTuo_YD2100MERF_2,127.779034.178,是
BDZZ_DongXianPoBuDian22100MERF_3,127.779068.179,是
BDZZ_DongXianPoBuDian22100MERF_2,127.779068.178,是
BDZZ_DongXianPoBuDian22100MERF_1,127.779068.177,是
BDZZ_DongXianPoBuDian3_ZT2100MERF_2,127.779069.178,是
BDZZ_DongXianPoBuDian3_ZT2100MERF_1,127.779069.177,是
BDZZ_DongXianPoBuDian3_ZT2100MERF_3,127.779069.179,是
BDZZ_DongXianPoErZhan2100MERF_1,127.779018.177,是
BDZZ_DongXianPoErZhan2100MERF_3,127.779018.179,是
BDZZ_DongXianPoErZhan2100MERF_2,127.779018.178,是
BDZZ_DongXianPoZhiJu2100MERF_2,127.779070.178,是
BDZZ_DongXianPoZhiJu2100MERF_1,127.779070.177,是
BDZZ_DongXianPoZhiJu2100MERF_3,127.779070.179,是
BDZZ_DongXianPoZhongX_ZT2100MERF_1,127.778791.177,是
BDZZ_DongXianPoZhongX_ZT2100MERF_3,127.778791.179,是
BDZZ_DongXianPoZhongX_ZT2100MERF_2,127.778791.178,是
BDZZ_DongXinZhuang2100MERF_1,127.779109.177,是
BDZZ_DongXinZhuang2100MERF_2,127.779109.178,是
BDZZ_DongXinZhuang2100MERF_3,127.779109.179,是
BDZZ_DongYangFang_YD2100MERF_2,127.778995.178,是
BDZZ_DongYangFang_YD2100MERF_1,127.778995.177,是
BDZZ_DongYangFang_YD2100MERF_3,127.778995.179,是
BDZZ_DongYangTun_YD2100MERF_3,127.779110.179,是
BDZZ_DongYangTun_YD2100MERF_2,127.779110.178,是
BDZZ_DongYangTun_YD2100MERF_1,127.779110.177,是
BDZZ_DongYiHeZhuang2100MERF_3,127.779111.179,是
BDZZ_DongYiHeZhuang2100MERF_1,127.779111.177,是
BDZZ_DongYiHeZhuang2100MERF_2,127.779111.178,是
BDZZ_DongZhangZhuangCunB2100MERF_2,127.779112.178,是
BDZZ_DongZhangZhuangCunB2100MERF_3,127.779112.179,是
BDZZ_DongZhangZhuangCunB2100MERF_1,127.779112.177,是
BDZZ_DongZhuJiaCun2100MERF_2,127.779020.178,是
BDZZ_DongZhuJiaCun2100MERF_1,127.779020.177,是
BDZZ_DongZhuJiaCun2100MERF_3,127.779020.179,是
BDZZ_DouZhuangXiangZhiJu2100MERF_3,127.778967.179,是
BDZZ_DouZhuangXiangZhiJu2100MERF_1,127.778967.177,是
BDZZ_DouZhuangXiangZhiJu2100MERF_2,127.778967.178,是
BDZZ_ErZhong2100MERF_3,127.779065.179,否
BDZZ_ErZhong2100MERF_1,127.779065.177,是
BDZZ_ErZhong2100MERF_2,127.779065.178,是
BDZZ_FangShuCun2100MERF_2,127.778989.178,是
BDZZ_FangShuCun2100MERF_1,127.778989.177,是
BDZZ_FangShuCun2100MERF_3,127.778989.179,是
BDZZ_FangShuCunBei_TieTa2100MERF_1,127.778769.177,是
BDZZ_FangShuCunBei_TieTa2100MERF_2,127.778769.178,是
BDZZ_FangYiZhiFangSiCun2100MERF_1,127.778760.177,是
BDZZ_FangYiZhiFangSiCun2100MERF_3,127.778760.179,是
BDZZ_FangYiZhiFangSiCun2100MERF_2,127.778760.178,是
BDZZ_FengYuanZhuang2100MERF_1,127.779113.177,是
BDZZ_FengYuanZhuang2100MERF_2,127.779113.178,是
BDZZ_FengYuanZhuang2100MERF_3,127.779113.179,是
BDZZ_FuLuoYingCunZhong2100MERF_2,127.779114.178,是
BDZZ_FuLuoYingCunZhong2100MERF_1,127.779114.177,是
BDZZ_FuMinTunCun_YD2100MERF_1,127.779115.177,是
BDZZ_FuMinTunCun_YD2100MERF_2,127.779115.178,是
BDZZ_FuMinTunCun_YD2100MERF_3,127.779115.179,是
BDZZ_FuMinTun_YD2100MERF_3,127.779026.179,是
BDZZ_FuMinTun_YD2100MERF_2,127.779026.178,是
BDZZ_FuMinTun_YD2100MERF_1,127.779026.177,是
BDZZ_GaoErFu2100MERF_2,127.779038.178,是
BDZZ_GaoErFu2100MERF_3,127.779038.179,是
BDZZ_GaoErFu2100MERF_1,127.779038.177,是
BDZZ_GaoGuanZhuang_DX2100MERF_2,127.779073.178,是
BDZZ_GaoGuanZhuang_DX2100MERF_1,127.779073.177,是
BDZZ_GaoGuanZhuang_DX2100MERF_3,127.779073.179,是
BDZZ_GaoJiaDaYuan2100MERF_2,127.778802.178,是
BDZZ_GaoJiaDaYuan2100MERF_1,127.778802.177,是
BDZZ_GeHuaDaSha2-SF-2100MERF_4,127.142244.180,是
BDZZ_GeHuaDaSha2-SF-2100MERF_1,127.142244.177,是
BDZZ_GeHuaDaSha2-SF-2100MERF_3,127.142244.179,是
BDZZ_GeHuaDaSha2-SF-2100MERF_2,127.142244.178,是
BDZZ_GuanLiZhuangCun_ZT2100MERF_3,127.779117.179,是
BDZZ_GuanLiZhuangCun_ZT2100MERF_2,127.779117.178,是
BDZZ_GuanLiZhuangCun_ZT2100MERF_1,127.779117.177,是
BDZZ_GuanXianYing2100MERF_1,127.779118.177,是
BDZZ_GuanXianYing2100MERF_2,127.779118.178,是
BDZZ_GuanXianYing2100MERF_3,127.779118.179,是
BDZZ_GuChengCun_YD2100MERF_1,127.778976.177,是
BDZZ_GuChengCun_YD2100MERF_2,127.778976.178,是
BDZZ_GuoJiaWu_YD2100MERF_2,127.779027.178,是
BDZZ_GuoJiaWu_YD2100MERF_1,127.779027.177,是
BDZZ_GuZhuangTou2100MERF_1,127.779116.177,是
BDZZ_GuZhuangTou2100MERF_3,127.779116.179,是
BDZZ_GuZhuangTou2100MERF_2,127.779116.178,是
BDZZ_HaiShenTang2100MERF_2,127.779119.178,是
BDZZ_HaiShenTang2100MERF_1,127.779119.177,是
BDZZ_HaiShenTang2100MERF_3,127.779119.179,是
BDZZ_HaoGeZhuangCun2100MERF_1,127.779120.177,是
BDZZ_HaoGeZhuangCun2100MERF_2,127.779120.178,是
BDZZ_HaoGeZhuangCun2100MERF_3,127.779120.179,是
BDZZ_HaoJiaZhuangCun2100MERF_1,127.779045.177,是
BDZZ_HeXiWuCun2100MERF_1,127.779121.177,是
BDZZ_HeXiWuCun2100MERF_3,127.779121.179,是
BDZZ_HeXiWuCun2100MERF_2,127.779121.178,是
BDZZ_HongQieYeJin2100MERF_1,127.779122.177,是
BDZZ_HongQieYeJin2100MERF_2,127.779122.178,是
BDZZ_HongQieYeJin2100MERF_3,127.779122.179,是
BDZZ_HouTang2100MERF_1,127.779059.177,是
BDZZ_HouTang2100MERF_3,127.779059.179,是
BDZZ_HouTang2100MERF_2,127.779059.178,是
BDZZ_HouYingCun_YD2100MERF_3,127.778968.179,是
BDZZ_HouYingCun_YD2100MERF_2,127.778968.178,是
BDZZ_HouYingCun_YD2100MERF_1,127.778968.177,是
BDZZ_HuangGeZhuang2100MERF_2,127.779007.178,是
BDZZ_HuangGeZhuang2100MERF_1,127.779007.177,是
BDZZ_HuangGeZhuang2100MERF_3,127.779007.179,是
BDZZ_HuangJiaJing2100MERF_2,127.778998.178,是
BDZZ_HuangJiaJing2100MERF_1,127.778998.177,是
BDZZ_HuangJiaJing2100MERF_3,127.778998.179,是
BDZZ_HuangJiaTun2100MERF_2,127.779123.178,是
